Date,Adj Close,Open,High,Low,Close,Volume,neg_sentiment_cnt,neu_sentiment_cnt,pos_sentiment_cnt,mean_neg_sentiment_prob,mean_neu_sentiment_prob,mean_pos_sentiment_prob
2022-03-23,256.019,261.26,266.12,255.75,256.34,50212000,1.0,1.0,3.0,0.19975842832645868,0.20157997006608638,0.5986615901972983
2022-03-24,281.147,261.66,283.2,259.07,281.5,87737900,0.0,1.0,2.0,0.11020484843174927,0.23379165027290583,0.656003484968096
2022-03-25,276.573,278.86,283.58,272.71,276.92,57901600,0.0,2.0,2.0,0.000191965018530027,0.500035719749576,0.4997723578626392
2022-03-28,281.836,277.56,282.5,272.06,282.19,42549400,0.0,3.0,2.0,0.0002655683827470057,0.5994386568811023,0.4002957635464554
2022-03-29,286.201,286.95,289.46,279.8,286.56,48898400,0.0,2.0,0.0,7.559553705505095e-05,0.999864399433136,6.001618748996407e-05
2022-03-31,272.518,277.82,282.48,272.7,272.86,52344000,0.0,2.0,0.0,0.00011091074702562764,0.9933924674987793,0.006496617848824826
2022-04-01,266.785,273.75,274.96,262.67,267.12,51723500,0.0,2.0,0.0,0.001299768282478908,0.9984630048274994,0.00023726588187855668
2022-04-04,273.257,267.28,275.58,266.13,273.6,39712000,0.0,0.0,2.0,0.00022762075968785211,0.0008766251849010587,0.9988957643508911
2022-04-06,243.764,249.34,253.0,240.03,244.07,70383300,1.0,0.0,0.0,0.9527998566627502,0.04468361660838127,0.0025165071710944176
2022-04-07,241.776,244.41,247.22,234.78,242.08,55799200,1.0,2.0,0.0,0.33176842853693717,0.6667264628534516,0.0015051474377590541
2022-04-08,230.9,239.17,239.23,230.62,231.19,52478100,0.0,0.0,4.0,0.00021265690884320065,0.0037110882221895736,0.9960762709379196
2022-04-11,218.895,222.14,223.2,216.6,219.17,57520700,1.0,0.0,0.0,0.9951483607292175,0.00379220605827868,0.0010594737250357866
2022-04-12,214.77,225.37,227.25,212.82,215.04,66225800,1.0,1.0,0.0,0.3616408738307655,0.49555587000213563,0.1428032696057926
2022-04-13,221.752,217.28,225.0,214.55,222.03,51694300,0.0,1.0,0.0,0.00019575208716560155,0.998514711856842,0.0012895007384940982
2022-04-14,212.313,225.05,227.77,211.63,212.58,56909700,0.0,1.0,0.0,0.00017751147970557213,0.9994558691978455,0.00036665902007371187
2022-04-18,217.557,212.0,220.88,210.79,217.83,52570100,0.0,0.0,1.0,0.00022030560649000108,0.00021613971330225468,0.9995635151863098
2022-04-19,221.702,217.2,223.73,213.14,221.98,51278100,1.0,0.0,0.0,0.9984142780303955,0.0006448905915021896,0.0009409129852429032
2022-04-20,214.551,225.17,226.7,212.0,214.82,46897400,0.0,2.0,1.0,0.00013171355870629972,0.6669779204918692,0.33289038520888425
2022-04-22,194.905,203.03,204.86,195.0,195.15,62471300,0.0,1.0,0.0,0.023998616263270378,0.8822771310806274,0.09372430294752121
2022-04-25,198.77,192.02,199.45,190.96,199.02,64156600,0.0,1.0,2.0,0.0025901722935183593,0.3310660609956055,0.666343777673319
2022-04-26,187.644,197.18,197.88,186.7,187.88,65314300,2.0,0.0,1.0,0.6611399273776138,0.005235931234589468,0.33362410590052605
2022-04-29,185.237,194.02,201.28,185.17,185.47,50043500,0.0,1.0,0.0,0.000531994563061744,0.9972630739212036,0.002204929944127798
2022-05-03,195.774,194.0,198.25,191.33,196.02,47575100,0.0,1.0,0.0,0.0002054106444120407,0.9992659687995911,0.0005286060622893274
2022-05-04,203.085,199.23,204.0,187.51,203.34,64885500,1.0,0.0,0.0,0.668945848941803,0.004191570449620485,0.326862633228302
2022-05-05,188.204,198.67,199.25,185.0,188.44,62633100,1.0,3.0,0.0,0.20310692925704643,0.7962832935154438,0.0006097551176935667
2022-05-06,186.516,187.36,195.12,179.9,186.75,63329700,0.0,2.0,1.0,0.0008938577217728986,0.679770689457655,0.3193354439572431
2022-05-10,175.729,176.89,181.98,170.25,175.95,76147400,0.0,1.0,1.0,0.0006917171267559752,0.4998559622617904,0.4994523584136914
2022-05-11,166.091,173.47,177.53,165.68,166.3,67016700,1.0,0.0,0.0,0.9937159419059753,0.0011435608612373471,0.005140491761267185
2022-05-13,176.838,167.88,179.28,165.93,177.06,67043700,1.0,0.0,0.0,0.998050332069397,0.0010619503445923328,0.0008876703213900328
2022-05-16,172.424,175.09,177.88,171.06,172.64,52144600,0.0,3.0,1.0,0.09596293508184317,0.7575872922316194,0.14644973991744337
2022-05-17,181.542,180.74,183.71,176.34,181.77,58583000,0.0,3.0,3.0,0.006955960525374394,0.49856020271545276,0.49448387701825897
2022-05-18,169.168,177.05,181.18,168.64,169.38,54516100,1.0,0.0,0.0,0.9965173006057739,0.0005623845499940217,0.002920270897448063
2022-05-19,171.025,169.37,176.87,167.34,171.24,62131000,0.0,2.0,1.0,0.00013181783530550698,0.6665975279198998,0.33327061801052577
2022-05-20,166.731,173.32,174.1,157.55,166.94,73910500,0.0,2.0,0.0,0.0458575501179439,0.9536638855934143,0.0004785343935509445
2022-05-24,161.337,165.1,165.97,157.8,161.54,58855000,1.0,0.0,1.0,0.29043725164956413,0.04490162744332338,0.6646611243486404
2022-05-25,169.537,160.2,171.11,160.0,169.75,78113200,5.0,0.0,4.0,0.5542334355575602,0.0009532447175944173,0.44481331788443235
2022-05-26,178.286,160.36,180.92,160.22,178.51,99657500,2.0,0.0,1.0,0.7059999853372574,0.0019146154906290274,0.2920854259670402
2022-05-27,187.874,181.86,188.81,181.0,188.11,73837900,0.0,1.0,1.0,0.010400080624094699,0.4894837868087052,0.5001161322579719
2022-05-31,186.486,189.8,192.0,183.5,186.72,66410000,0.0,0.0,1.0,0.00031562786898575723,0.0009389232145622373,0.9987454414367676
2022-06-01,182.97,187.24,190.53,181.22,183.2,54451400,0.0,0.0,2.0,0.00024682445655344054,0.012348225100140553,0.9874049127101898
2022-06-02,195.674,182.92,196.19,181.98,195.92,64865600,0.0,0.0,1.0,0.00032728962833061814,6.46512780804187e-05,0.9996079802513123
2022-06-03,186.965,190.82,193.32,185.22,187.2,59877900,0.0,1.0,0.0,8.40821594465524e-05,0.9991176724433899,0.0007982797105796635
2022-06-06,187.624,191.39,193.37,185.64,187.86,42240600,0.0,1.0,0.0,6.070845847716555e-05,0.9996455907821655,0.0002936485398095101
2022-06-08,186.286,187.99,191.8,185.35,186.48,36325200,0.0,0.0,3.0,0.009864137032612538,0.0002188789876527153,0.989917000134786
