Date,Adj Close,Open,High,Low,Close,Volume
2023-10-13,178.387,181.42,181.93,178.14,178.85,51427100
2023-10-16,178.257,176.75,179.08,176.51,178.72,52517000
2023-10-17,176.691,176.65,178.42,174.8,177.15,57549400
2023-10-18,175.385,175.58,177.58,175.11,175.84,54764400
2023-10-19,175.006,176.04,177.84,175.19,175.46,59302900
2023-10-20,172.433,175.31,175.42,172.64,172.88,64189300
2023-10-23,172.552,170.91,174.01,169.93,173.0,55980100
2023-10-24,172.991,173.05,173.67,171.45,173.44,43816600
2023-10-25,170.657,171.88,173.06,170.65,171.1,57157000
2023-10-26,166.458,170.37,171.38,165.67,166.89,70625300
2023-10-27,167.785,166.91,168.96,166.83,168.22,58499100
2023-10-30,169.849,169.02,171.17,168.87,170.29,51131000
2023-10-31,170.328,169.35,170.9,167.9,170.77,44846000
2023-11-01,173.52,171.0,174.23,170.12,173.97,56934900
2023-11-02,177.11,175.52,177.78,175.46,177.57,77334800
2023-11-03,176.193,174.24,176.82,173.35,176.65,79763700
2023-11-06,178.766,176.38,179.43,176.21,179.23,63841300
2023-11-07,181.349,179.18,182.44,178.97,181.82,70530000
2023-11-08,182.417,182.35,183.45,181.59,182.89,49340300
2023-11-09,181.938,182.96,184.12,181.81,182.41,53763500
2023-11-10,186.162,183.97,186.57,183.53,186.4,66133400
2023-11-13,184.564,185.82,186.03,184.21,184.8,43627500
2023-11-14,187.201,187.7,188.11,186.3,187.44,60108400
2023-11-15,187.77,187.85,189.5,187.78,188.01,53790500
2023-11-16,189.468,189.57,190.96,188.65,189.71,54412900
2023-11-17,189.448,190.25,190.38,188.57,189.69,50922700
2023-11-20,191.206,189.89,191.91,189.88,191.45,46505100
2023-11-21,190.397,191.41,191.52,189.74,190.64,38134500
2023-11-22,191.066,191.49,192.93,190.83,191.31,39617700
2023-11-24,189.728,190.87,190.9,189.25,189.97,24048300
2023-11-27,189.548,189.92,190.67,188.9,189.79,40552600
2023-11-28,190.157,189.78,191.08,189.4,190.4,38415400
2023-11-29,189.129,190.9,192.09,188.97,189.37,43014200
2023-11-30,189.708,189.84,190.32,188.19,189.95,48794400
2023-12-01,190.996,190.33,191.56,189.23,191.24,45679300
2023-12-04,189.189,189.98,190.05,187.45,189.43,43389500
2023-12-05,193.174,190.21,194.4,190.18,193.42,66628400
2023-12-06,192.075,194.45,194.76,192.11,192.32,41089700
2023-12-07,194.022,193.63,195.0,193.59,194.27,47477700
2023-12-08,195.461,194.2,195.99,193.67,195.71,53377300
2023-12-11,192.934,193.11,193.49,191.42,193.18,60943700
2023-12-12,194.462,193.08,194.72,191.72,194.71,52696900
2023-12-13,197.708,195.09,198.0,194.85,197.96,70404200
2023-12-14,197.858,198.02,199.62,196.16,198.11,66831600
2023-12-15,197.318,197.53,198.4,197.0,197.57,128256700
2023-12-18,195.64,196.09,196.63,194.39,195.89,55751900
2023-12-19,196.689,196.16,196.95,195.89,196.94,40714100
2023-12-20,194.582,196.9,197.68,194.83,194.83,52242800
2023-12-21,194.432,196.1,197.08,193.5,194.68,46482500
2023-12-22,193.353,195.18,195.41,192.97,193.6,37122800
2023-12-26,192.804,193.61,193.89,192.83,193.05,28919300
2023-12-27,192.904,192.49,193.5,191.09,193.15,48087700
2023-12-28,193.333,194.14,194.66,193.17,193.58,34049900
2023-12-29,192.285,193.9,194.4,191.73,192.53,42628800
