Date,Adj Close,Open,High,Low,Close,Volume
2022-09-22,142.669,141.55,144.58,140.87,142.82,34418500
2022-09-23,140.261,141.42,142.62,138.89,140.41,31710700
2022-09-26,136.225,140.12,142.24,136.19,136.37,30497000
2022-09-27,134.258,137.92,139.42,134.12,134.4,30826500
2022-09-28,141.46,134.62,142.03,134.27,141.61,32658500
2022-09-29,136.265,139.36,139.84,135.2,136.41,38985400
2022-09-30,135.536,136.05,140.99,135.5,135.68,33166400
2022-10-03,138.463,137.14,139.62,136.1,138.61,27723100
2022-10-04,140.131,140.49,142.39,139.34,140.28,34670700
2022-10-05,138.833,138.24,140.21,134.78,138.98,27979300
2022-10-06,138.923,137.72,141.45,136.6,139.07,36231100
2022-10-07,133.309,136.76,138.29,132.44,133.45,33214800
2022-10-10,133.648,133.55,136.11,131.87,133.79,24024000
2022-10-11,128.404,131.62,132.66,126.99,128.54,38481400
2022-10-12,127.365,128.32,129.67,126.25,127.5,34605200
2022-10-13,130.152,123.53,131.14,122.53,130.29,34325700
2022-10-14,126.626,131.0,131.79,126.52,126.76,23559400
2022-10-17,133.898,130.3,134.79,130.18,134.04,29612200
2022-10-18,132.659,137.09,137.84,131.4,132.8,25445000
2022-10-19,133.089,132.89,137.0,132.22,133.23,30691000
2022-10-20,131.391,132.93,136.77,131.31,131.53,26356300
2022-10-21,129.872,126.31,130.12,125.44,130.01,46348600
2022-10-24,129.583,127.25,133.48,124.57,129.72,63563400
2022-10-25,137.364,130.88,138.35,130.59,137.51,38433200
2022-10-26,129.682,131.68,135.55,128.53,129.82,82791500
2022-10-27,97.836,97.98,102.5,96.38,97.94,232316600
2022-10-28,99.095,99.58,100.85,97.51,99.2,95928300
2022-10-31,93.061,98.22,99.32,92.6,93.16,121361400
2022-11-01,95.099,94.33,97.49,93.55,95.2,110189600
2022-11-02,90.444,94.21,95.2,90.48,90.54,71821100
2022-11-03,88.816,90.08,90.46,88.41,88.91,60664000
2022-11-04,90.694,90.35,91.39,88.09,90.79,55638100
2022-11-07,96.617,94.78,96.88,93.1,96.72,81987300
2022-11-08,96.368,95.92,97.8,94.79,96.47,52088300
2022-11-09,101.362,101.72,104.9,100.74,101.47,107677300
2022-11-10,111.751,107.12,112.75,104.61,111.87,80671000
2022-11-11,112.9,109.23,114.9,108.81,113.02,59961700
2022-11-14,114.099,110.99,116.27,110.8,114.22,53395000
2022-11-15,116.956,116.07,118.74,114.41,117.08,50670500
2022-11-16,113.11,114.5,116.08,112.66,113.23,33287800
2022-11-17,111.332,110.41,112.33,109.8,111.45,35093800
2022-11-18,111.931,113.8,114.32,110.62,112.05,33357700
2022-11-21,109.744,111.52,112.37,109.19,109.86,24351100
2022-11-22,111.322,109.86,111.62,108.32,111.44,29029000
2022-11-23,112.121,111.72,112.67,110.73,112.24,21343100
2022-11-25,111.292,111.3,112.73,111.02,111.41,12007600
2022-11-28,108.665,110.78,112.04,108.38,108.78,23309400
2022-11-29,109.344,109.54,110.94,108.54,109.46,23899200
2022-11-30,117.975,109.51,118.16,109.38,118.1,43348600
2022-12-01,120.312,119.2,121.2,118.4,120.44,36551400
2022-12-02,123.359,117.83,124.04,117.61,123.49,39950500
2022-12-05,122.3,121.75,124.67,121.35,122.43,35474900
2022-12-06,113.999,119.91,120.55,113.74,114.12,43689200
2022-12-07,113.809,113.76,115.88,112.88,113.93,29461100
2022-12-08,115.208,116.39,117.34,114.59,115.33,30619400
2022-12-09,115.777,115.3,117.54,113.87,115.9,26033400
2022-12-12,114.588,115.18,115.72,113.14,114.71,24747100
2022-12-13,120.023,122.13,123.3,118.64,120.15,44701100
2022-12-14,121.461,119.39,124.14,119.39,121.59,36922000
2022-12-15,116.027,118.33,118.63,114.01,116.15,34531000
2022-12-16,119.303,120.23,123.31,118.82,119.43,67064000
2022-12-19,114.359,116.83,117.8,114.33,114.48,29769900
2022-12-20,116.966,113.26,117.33,112.46,117.09,28742500
2022-12-21,119.633,116.7,120.34,115.62,119.76,20392800
2022-12-22,116.996,117.2,118.62,114.38,117.12,23618100
2022-12-23,117.915,116.03,118.18,115.54,118.04,17796600
2022-12-27,116.756,117.93,118.6,116.05,116.88,21392300
2022-12-28,115.497,116.25,118.15,115.51,115.62,19612500
2022-12-29,120.133,116.4,121.03,115.77,120.26,22366200
2022-12-30,120.212,118.16,120.42,117.74,120.34,19583800
2023-01-03,124.608,122.82,126.37,122.28,124.74,35528500
2023-01-04,127.235,127.38,129.05,125.85,127.37,32397100
2023-01-05,126.805,126.13,128.52,124.54,126.94,25447100
2023-01-06,129.882,128.97,130.33,126.04,130.02,27584500
2023-01-09,129.333,131.16,132.95,129.28,129.47,26649100
2023-01-10,132.849,127.27,133.44,127.15,132.99,28684400
2023-01-11,132.749,130.96,133.85,130.34,132.89,25423000
2023-01-12,136.565,133.44,137.68,131.76,136.71,30757700
2023-01-13,136.835,134.97,137.39,134.84,136.98,22423800
2023-01-17,135.217,136.18,136.75,134.25,135.36,21147600
2023-01-18,132.879,135.81,137.25,132.8,133.02,20215500
2023-01-19,136.006,132.49,137.45,132.14,136.15,28625200
2023-01-20,139.222,135.89,139.94,134.61,139.37,28688600
2023-01-23,143.118,139.29,143.76,138.66,143.27,27470100
2023-01-24,142.988,141.69,145.0,141.36,143.14,21970200
2023-01-25,141.35,141.22,143.17,140.31,141.5,26622000
2023-01-26,147.144,144.4,147.51,143.3,147.3,25482100
2023-01-27,151.579,148.24,153.19,147.39,151.74,35771900
2023-01-30,146.904,149.41,151.12,146.95,147.06,28040100
2023-01-31,148.812,147.95,149.88,147.52,148.97,29842100
2023-02-01,152.958,148.03,153.58,147.06,153.12,55661000
2023-02-02,188.57,183.38,197.16,180.16,188.77,150475700
2023-02-03,186.332,183.47,196.77,182.89,186.53,76809700
2023-02-06,185.863,186.53,190.7,185.52,186.06,42483800
2023-02-07,191.417,185.58,193.78,184.4,191.62,47080700
2023-02-08,183.236,190.0,190.83,182.92,183.43,36139100
2023-02-09,177.731,186.13,186.65,177.27,177.92,37118800
2023-02-10,173.965,176.35,178.89,173.35,174.15,33433600
2023-02-13,179.24,178.22,181.0,175.82,179.43,31463200
2023-02-14,179.29,177.16,181.51,175.88,179.48,24034600
2023-02-15,176.972,176.42,178.19,175.33,177.16,25308900
2023-02-16,172.257,172.75,175.85,171.79,172.44,25827500
2023-02-17,172.697,170.22,173.18,169.7,172.88,24171300
2023-02-21,171.898,174.31,178.17,171.88,172.08,34592600
2023-02-22,170.939,171.07,172.76,169.69,171.12,22433200
2023-02-23,171.858,172.0,173.69,169.38,172.04,20017800
2023-02-24,170.209,168.64,170.72,167.66,170.39,19791300
2023-02-27,169.36,171.88,173.12,169.06,169.54,19277000
2023-02-28,174.755,171.9,177.55,171.87,174.94,46051100
2023-03-01,173.236,174.59,177.85,173.05,173.42,30998400
2023-03-02,174.345,172.38,175.01,171.43,174.53,17352000
2023-03-03,185.054,178.92,186.62,177.05,185.25,45877700
2023-03-06,184.704,188.0,189.66,184.64,184.9,33209400
2023-03-07,184.314,189.0,190.36,184.01,184.51,36701500
2023-03-08,184.774,182.87,185.26,181.34,184.97,19432400
2023-03-09,181.497,186.35,188.93,180.3,181.69,26582800
2023-03-10,179.32,181.01,184.77,178.8,179.51,25665000
2023-03-13,180.708,177.96,183.78,174.82,180.9,24728000
2023-03-14,193.814,187.58,194.32,186.56,194.02,41642600
2023-03-15,197.54,192.95,197.78,190.84,197.75,42123600
2023-03-16,204.713,198.26,205.76,196.09,204.93,50447100
2023-03-17,195.403,200.56,201.9,195.43,195.61,50141100
2023-03-20,197.6,198.48,199.36,193.64,197.81,25186300
2023-03-21,201.946,203.2,203.55,197.95,202.16,31827000
2023-03-22,199.598,202.5,207.37,199.67,199.81,28477800
2023-03-23,204.063,202.84,207.88,202.15,204.28,27389700
2023-03-24,205.792,205.18,207.58,203.55,206.01,27716400
2023-03-27,202.625,204.81,205.86,201.36,202.84,18527200
2023-03-28,200.467,200.15,201.03,197.9,200.68,19127300
2023-03-29,205.132,203.56,205.72,202.54,205.35,18851100
2023-03-30,207.62,203.38,208.09,202.82,207.84,22608300
2023-03-31,211.715,207.24,212.17,206.77,211.94,25440300
2023-04-03,212.844,208.84,213.49,208.2,213.07,17924600
2023-04-04,214.492,213.39,216.24,212.54,214.72,21026400
2023-04-05,211.256,214.15,215.19,209.94,211.48,19396600
2023-04-06,215.871,209.25,216.94,208.65,216.1,26104400
2023-04-10,214.522,214.71,215.66,210.66,214.75,16106100
2023-04-11,213.623,215.48,216.02,213.41,213.85,16710100
2023-04-12,213.773,214.84,216.84,212.58,214.0,18972200
2023-04-13,220.116,215.73,221.15,215.69,220.35,23310400
2023-04-14,221.255,217.88,222.11,217.55,221.49,21591200
2023-04-17,218.628,219.79,220.98,217.13,218.86,15481900
2023-04-18,217.659,219.91,220.44,216.21,217.89,12281000
2023-04-19,215.471,213.47,217.33,212.93,215.7,15898100
2023-04-20,212.844,213.48,216.75,212.77,213.07,16475400
2023-04-21,212.664,210.21,213.41,209.58,212.89,17717200
2023-04-24,212.564,213.68,213.92,210.71,212.79,15750900
2023-04-25,207.33,210.82,211.26,207.13,207.55,19198200
2023-04-26,209.178,212.5,214.11,208.88,209.4,41992700
2023-04-27,238.307,239.89,241.69,236.77,238.56,71196500
2023-04-28,240.065,239.01,240.43,235.75,240.32,39554000
2023-05-01,242.922,238.62,244.0,236.46,243.18,29143900
2023-05-02,238.986,243.18,244.92,238.99,239.24,24350100
2023-05-03,236.779,239.47,241.75,232.75,237.03,34463900
2023-05-04,233.272,236.06,238.2,232.93,233.52,17889400
2023-05-05,232.533,232.24,234.68,229.85,232.78,26978900
2023-05-08,233.023,231.42,235.62,230.27,233.27,16400500
2023-05-09,233.123,231.46,235.88,231.08,233.37,16865600
2023-05-10,232.833,236.17,236.75,230.72,233.08,19119000
2023-05-11,235.54,233.05,238.21,232.3,235.79,20449000
2023-05-12,233.562,236.74,236.96,231.45,233.81,16155300
2023-05-15,238.607,236.92,240.26,235.33,238.86,20653200
2023-05-16,238.567,235.79,239.64,235.52,238.82,18163800
2023-05-17,242.233,238.45,243.84,238.14,242.49,21193100
2023-05-18,246.588,241.3,247.09,241.19,246.85,22943300
2023-05-19,245.38,247.47,248.69,243.41,245.64,21599800
2023-05-22,248.057,245.41,253.57,245.12,248.32,27738500
2023-05-23,246.478,246.81,251.61,246.65,246.74,17748100
2023-05-24,248.946,245.28,249.59,244.95,249.21,17724300
2023-05-25,252.422,253.4,255.62,249.17,252.69,22371400
2023-05-26,261.762,252.93,262.31,252.71,262.04,25727200
2023-05-30,262.242,265.25,268.65,261.29,262.52,23816500
2023-05-31,264.439,260.0,265.0,258.45,264.72,25473700
2023-06-01,272.321,265.9,274.0,265.89,272.61,25609500
2023-06-02,272.321,272.66,275.35,271.12,272.61,19405300
2023-06-05,271.102,270.3,275.57,269.56,271.39,20742900
2023-06-06,270.833,270.14,276.57,269.69,271.12,19419000
2023-06-07,263.321,271.67,274.25,262.8,263.6,26163600
2023-06-08,264.3,260.62,267.65,258.88,264.58,20899400
2023-06-09,264.669,262.48,267.95,261.7,264.95,16938500
2023-06-12,270.763,267.17,271.75,265.33,271.05,15442500
2023-06-13,271.032,274.88,275.72,269.09,271.32,16164000
2023-06-14,273.06,271.89,274.99,268.32,273.35,19175100
2023-06-15,281.531,272.3,283.99,271.42,281.83,25973500
2023-06-16,280.702,284.75,287.85,280.13,281.0,43102500
2023-06-20,284.029,278.73,284.8,276.22,284.33,20701600
2023-06-21,281.342,283.53,284.0,278.36,281.64,20556200
2023-06-22,284.578,279.08,285.26,277.79,284.88,17563100
2023-06-23,288.424,281.51,289.67,278.95,288.73,50988400
2023-06-26,278.175,288.7,289.79,277.6,278.47,24232700
2023-06-27,286.746,282.01,289.35,280.65,287.05,26108300
2023-06-28,284.988,284.82,289.55,284.06,285.29,16722100
2023-06-29,281.232,284.5,286.57,280.69,281.53,15395700
2023-06-30,286.676,284.76,289.05,284.42,286.98,19676000
2023-07-03,285.717,286.7,289.4,284.85,286.02,8629300
2023-07-05,294.058,287.65,298.12,286.36,294.37,33865500
2023-07-06,291.681,295.89,298.12,291.31,291.99,47600500
2023-07-07,290.222,292.18,296.2,288.66,290.53,25546200
2023-07-10,293.788,295.55,298.13,287.05,294.1,37058300
2023-07-11,297.974,293.9,300.18,291.9,298.29,27585900
2023-07-12,309.012,301.75,309.45,300.1,309.34,36677100
2023-07-13,313.078,313.62,316.24,310.29,313.41,30281000
2023-07-14,308.543,311.79,314.88,307.36,308.87,22576000
2023-07-17,310.291,307.54,311.71,304.71,310.62,25323100
2023-07-18,311.719,310.88,314.2,307.62,312.05,20764600
2023-07-19,315.675,313.03,318.68,310.52,316.01,21763700
2023-07-20,302.199,313.5,315.54,302.22,302.52,23836900
2023-07-21,293.948,304.57,305.46,291.2,294.26,42089700
2023-07-24,291.301,295.78,297.52,288.3,291.61,24915700
2023-07-25,294.158,295.19,298.3,291.86,294.47,19585600
2023-07-26,298.254,301.19,301.77,291.9,298.57,47256900
2023-07-27,311.38,325.12,325.35,309.84,311.71,64229200
2023-07-28,325.135,316.88,326.2,314.25,325.48,39220300
2023-07-31,318.262,323.69,325.66,317.59,318.6,25799600
2023-08-01,322.368,317.54,324.14,314.66,322.71,22817900
2023-08-02,313.977,318.0,318.39,310.65,314.31,20461100
2023-08-03,312.858,309.93,315.95,309.93,313.19,15180200
2023-08-04,310.401,314.96,318.41,310.2,310.73,17600200
2023-08-07,316.224,313.23,317.07,310.46,316.56,16236500
2023-08-08,312.309,314.4,317.89,310.11,312.64,15183500
2023-08-09,304.887,312.88,313.63,302.85,305.21,19955800
2023-08-10,305.416,307.94,312.34,303.87,305.74,14358900
2023-08-11,301.32,302.57,304.72,300.36,301.64,13967800
2023-08-14,305.865,300.98,306.21,298.25,306.19,15641900
2023-08-15,301.63,306.14,307.23,300.03,301.95,11623600
2023-08-16,293.978,300.2,301.08,294.28,294.29,18547700
2023-08-17,284.788,293.05,296.05,284.95,285.09,23950100
2023-08-18,282.95,279.03,285.69,274.38,283.25,34061200
2023-08-21,289.593,283.45,290.5,281.85,289.9,20181500
2023-08-22,287.295,292.55,292.9,286.75,287.6,12999900
2023-08-23,293.928,288.5,297.4,287.67,294.24,18287000
2023-08-24,286.446,298.5,299.46,286.64,286.75,18360900
2023-08-25,285.197,286.13,288.39,276.03,285.5,23701400
2023-08-28,289.952,288.0,291.45,285.8,290.26,14239300
2023-08-29,297.674,288.58,299.15,288.18,297.99,20844500
2023-08-30,294.787,297.17,298.29,293.43,295.1,17717000
2023-08-31,295.576,295.8,301.1,295.66,295.89,17229900
2023-09-01,296.066,299.37,301.74,294.47,296.38,12819800
2023-09-05,299.832,297.02,301.39,295.51,300.15,14956000
2023-09-06,298.853,301.71,303.3,295.66,299.17,15418100
2023-09-07,298.353,298.0,307.05,292.22,298.67,33748700
2023-09-08,297.574,299.22,305.25,296.78,297.89,17548000
2023-09-11,307.234,301.41,309.04,301.28,307.56,19489300
2023-09-12,301.34,306.33,308.66,300.23,301.66,13480400
2023-09-13,304.737,302.36,307.18,301.32,305.06,13210900
2023-09-14,311.39,306.74,312.87,305.03,311.72,19343100
2023-09-15,299.992,311.61,312.0,298.75,300.31,28106400
2023-09-18,302.229,298.19,303.6,297.8,302.55,14234200
2023-09-19,304.747,302.48,306.17,299.81,305.07,15924400
2023-09-20,299.352,305.05,308.06,299.43,299.67,19379500
2023-09-21,295.417,295.7,300.26,293.27,295.73,21300500
2023-09-22,298.763,299.3,305.38,298.27,299.08,25369600
2023-09-25,300.511,295.64,300.95,293.7,300.83,18987000
2023-09-26,298.643,297.66,300.3,296.01,298.96,19417200
2023-09-27,297.424,300.45,301.3,286.79,297.74,36429800
2023-09-28,303.638,298.94,306.33,296.7,303.96,22167100
2023-09-29,299.892,307.38,310.64,299.36,300.21,25356600
2023-10-02,306.495,302.74,307.18,301.63,306.82,16265600
2023-10-03,300.621,304.26,306.77,299.64,300.94,17362300
2023-10-04,305.256,298.73,306.9,298.5,305.58,16880500
2023-10-05,304.467,304.63,306.21,299.5,304.79,19130000
2023-10-06,315.096,301.44,316.31,300.91,315.43,21784000
2023-10-09,318.023,312.5,320.33,311.82,318.36,22503700
2023-10-10,321.499,319.12,324.66,318.16,321.84,19038000
2023-10-11,327.473,323.01,328.84,322.95,327.82,22036300
2023-10-12,323.816,328.0,330.54,322.69,324.16,20530500
2023-10-13,314.356,323.53,325.05,312.37,314.69,21341000
2023-10-16,320.81,318.64,321.82,315.52,321.15,16536100
2023-10-17,323.657,318.18,324.4,317.3,324.0,16387800
