,Date,Open,High,Low,Close,Adj Close,Volume,Symbol
18,2024-03-21,25.299999237060547,25.329999923706055,24.440000534057617,24.489999771118164,24.489999771118164,37099600,PLTR
19,2024-03-22,24.200000762939453,24.475000381469727,24.020000457763672,24.18000030517578,24.18000030517578,25354300,PLTR
20,2024-03-25,24.1200008392334,24.6200008392334,24.049999237060547,24.510000228881836,24.510000228881836,29255900,PLTR
0,2024-02-26,26.0,29.079999923706055,25.8799991607666,28.899999618530273,28.899999618530273,11843300,AI
1,2024-02-27,29.334999084472656,30.299999237060547,29.040000915527344,30.100000381469727,30.100000381469727,10033400,AI
2,2024-02-28,29.55500030517578,30.260000228881836,29.010000228881836,29.690000534057617,29.690000534057617,15944800,AI
3,2024-02-29,35.15999984741211,38.29999923706055,33.75,36.970001220703125,36.970001220703125,56242800,AI
4,2024-03-01,35.65999984741211,35.900001525878906,33.709999084472656,35.869998931884766,35.869998931884766,21535100,AI
5,2024-03-04,36.470001220703125,37.540000915527344,33.810001373291016,34.06999969482422,34.06999969482422,14609400,AI
6,2024-03-05,33.0,33.534000396728516,30.889999389648438,31.260000228881836,31.260000228881836,11402500,AI
7,2024-03-06,32.79999923706055,33.33000183105469,31.8799991607666,32.459999084472656,32.459999084472656,9760600,AI
8,2024-03-07,32.63999938964844,33.0,31.749000549316406,31.770000457763672,31.770000457763672,6714800,AI
9,2024-03-08,32.099998474121094,34.2599983215332,31.520000457763672,31.700000762939453,31.700000762939453,10140100,AI
10,2024-03-11,31.5,32.18899917602539,30.809999465942383,30.8700008392334,30.8700008392334,4776400,AI
11,2024-03-12,31.389999389648438,31.389999389648438,29.729999542236328,30.68000030517578,30.68000030517578,5079100,AI
12,2024-03-13,30.399999618530273,30.93000030517578,30.139999389648438,30.3700008392334,30.3700008392334,3980200,AI
13,2024-03-14,30.0,30.299999237060547,28.65999984741211,29.100000381469727,29.100000381469727,5786000,AI
14,2024-03-15,28.559999465942383,29.3700008392334,28.209999084472656,28.920000076293945,28.920000076293945,5222600,AI
15,2024-03-18,28.850000381469727,29.31999969482422,28.4060001373291,29.049999237060547,29.049999237060547,4203600,AI
16,2024-03-19,28.25,28.799999237060547,27.760000228881836,28.290000915527344,28.290000915527344,3955200,AI
17,2024-03-20,28.299999237060547,28.8799991607666,27.815000534057617,28.649999618530273,28.649999618530273,4065000,AI
18,2024-03-21,29.219999313354492,29.459999084472656,28.34000015258789,28.3799991607666,28.3799991607666,4394900,AI
19,2024-03-22,28.219999313354492,28.389999389648438,27.43000030517578,27.81999969482422,27.81999969482422,3709900,AI
20,2024-03-25,27.860000610351562,28.329999923706055,26.899999618530273,27.6299991607666,27.6299991607666,5221100,AI
0,2024-02-26,43.5,43.68000030517578,42.81999969482422,42.9900016784668,42.9900016784668,27035400,INTC
1,2024-02-27,43.25,43.27000045776367,42.5099983215332,42.72999954223633,42.72999954223633,25126400,INTC
2,2024-02-28,42.439998626708984,42.45000076293945,41.90999984741211,41.9900016784668,41.9900016784668,26928500,INTC
3,2024-02-29,42.369998931884766,43.150001525878906,42.36000061035156,43.04999923706055,43.04999923706055,48875100,INTC
4,2024-03-01,43.40999984741211,44.27000045776367,43.130001068115234,43.81999969482422,43.81999969482422,41396900,INTC
5,2024-03-04,44.27000045776367,46.61000061035156,43.849998474121094,45.61000061035156,45.61000061035156,59990800,INTC
6,2024-03-05,44.560001373291016,44.869998931884766,42.689998626708984,43.15999984741211,43.15999984741211,56655100,INTC
7,2024-03-06,43.93000030517578,45.5099983215332,43.560001373291016,44.5099983215332,44.5099983215332,52652000,INTC
8,2024-03-07,45.54999923706055,46.41999816894531,45.18000030517578,46.150001525878906,46.150001525878906,50378200,INTC
9,2024-03-08,46.439998626708984,46.630001068115234,44.0,44.0,44.0,54793800,INTC
10,2024-03-11,43.869998931884766,44.93000030517578,43.65999984741211,44.86000061035156,44.86000061035156,35051000,INTC
11,2024-03-12,45.060001373291016,45.27000045776367,44.459999084472656,45.2400016784668,45.2400016784668,31795800,INTC
12,2024-03-13,44.5099983215332,44.97999954223633,43.20000076293945,43.22999954223633,43.22999954223633,53195900,INTC
13,2024-03-14,43.22999954223633,43.349998474121094,42.5099983215332,42.75,42.75,38100000,INTC
14,2024-03-15,42.45000076293945,43.150001525878906,42.349998474121094,42.63999938964844,42.63999938964844,66930200,INTC
15,2024-03-18,43.09000015258789,43.380001068115234,42.599998474121094,42.709999084472656,42.709999084472656,27668300,INTC
16,2024-03-19,42.25,42.290000915527344,41.439998626708984,42.04999923706055,42.04999923706055,34673000,INTC
17,2024-03-20,42.9900016784668,43.0099983215332,41.40999984741211,42.20000076293945,42.20000076293945,74865000,INTC
18,2024-03-21,42.9900016784668,43.599998474121094,42.31999969482422,42.41999816894531,42.41999816894531,50807600,INTC
19,2024-03-22,42.25,42.79999923706055,42.09000015258789,42.56999969482422,42.56999969482422,28435300,INTC
20,2024-03-25,40.88999938964844,42.220001220703125,40.56999969482422,41.83000183105469,41.83000183105469,47276500,INTC
0,2024-02-26,156.0,157.47999572753906,155.7899932861328,157.02999877929688,156.23641967773438,6307600,QCOM
1,2024-02-27,157.75,159.1999969482422,157.49000549316406,158.3000030517578,157.5,6021400,QCOM
2,2024-02-28,156.0,156.5399932861328,154.9600067138672,155.85000610351562,155.85000610351562,5211000,QCOM
3,2024-02-29,156.8699951171875,158.1999969482422,156.17999267578125,157.7899932861328,157.7899932861328,8321400,QCOM
4,2024-03-01,159.38999938964844,164.0,158.07000732421875,163.08999633789062,163.08999633789062,10403500,QCOM
5,2024-03-04,165.1199951171875,167.8300018310547,164.72000122070312,166.55999755859375,166.55999755859375,11865100,QCOM
6,2024-03-05,164.72999572753906,165.58999633789062,160.22999572753906,161.4499969482422,161.4499969482422,9608800,QCOM
7,2024-03-06,164.82000732421875,169.25,164.3300018310547,167.88999938964844,167.88999938964844,12230500,QCOM
8,2024-03-07,169.60000610351562,177.58999633789062,169.42999267578125,175.72000122070312,175.72000122070312,14495100,QCOM
9,2024-03-08,174.82000732421875,175.47000122070312,170.5399932861328,170.57000732421875,170.57000732421875,11306700,QCOM
10,2024-03-11,169.0,171.97999572753906,168.1199951171875,171.1199951171875,171.1199951171875,7256300,QCOM
11,2024-03-12,172.91000366210938,173.89999389648438,170.5800018310547,173.0800018310547,173.0800018310547,7642200,QCOM
12,2024-03-13,171.22000122070312,171.5,168.60000610351562,169.25,169.25,8730500,QCOM
13,2024-03-14,169.60000610351562,169.9499969482422,166.7100067138672,168.4499969482422,168.4499969482422,8151000,QCOM
14,2024-03-15,167.10000610351562,168.77000427246094,165.85000610351562,167.1999969482422,167.1999969482422,16413000,QCOM
15,2024-03-18,170.91000366210938,171.4600067138672,166.35000610351562,166.9199981689453,166.9199981689453,6653700,QCOM
16,2024-03-19,166.08999633789062,166.4600067138672,163.6300048828125,164.10000610351562,164.10000610351562,7404400,QCOM
17,2024-03-20,164.10000610351562,168.1699981689453,163.8300018310547,167.6699981689453,167.6699981689453,5995800,QCOM
18,2024-03-21,170.74000549316406,172.9199981689453,169.6300048828125,170.85000610351562,170.85000610351562,8497500,QCOM
19,2024-03-22,169.5500030517578,171.89999389648438,169.3000030517578,170.10000610351562,170.10000610351562,5644900,QCOM
20,2024-03-25,167.8800048828125,168.77000427246094,166.97000122070312,167.52000427246094,167.52000427246094,5682500,QCOM
0,2024-02-26,178.77999877929688,179.83999633789062,174.80999755859375,176.00999450683594,176.00999450683594,45435100,AMD
1,2024-02-27,175.9199981689453,178.4600067138672,172.49000549316406,178.0,178.0,43665200,AMD
2,2024-02-28,176.25,176.83999633789062,173.58999633789062,176.5399932861328,176.5399932861328,35914400,AMD
3,2024-02-29,179.82000732421875,193.0,179.82000732421875,192.52999877929688,192.52999877929688,105538500,AMD
4,2024-03-01,197.91000366210938,202.72000122070312,195.4199981689453,202.63999938964844,202.63999938964844,103583000,AMD
5,2024-03-04,205.16000366210938,211.00999450683594,203.5,205.36000061035156,205.36000061035156,86835300,AMD
6,2024-03-05,200.5,205.3300018310547,199.14999389648438,205.1300048828125,205.1300048828125,65407100,AMD
7,2024-03-06,210.42999267578125,214.80999755859375,207.32000732421875,210.6300048828125,210.6300048828125,86687000,AMD
8,2024-03-07,212.52000427246094,213.8300018310547,208.22000122070312,211.3800048828125,211.3800048828125,63869000,AMD
9,2024-03-08,213.41000366210938,227.3000030517578,205.60000610351562,207.38999938964844,207.38999938964844,120592600,AMD
10,2024-03-11,203.00999450683594,203.5500030517578,196.6999969482422,198.38999938964844,198.38999938964844,73098600,AMD
11,2024-03-12,200.52000427246094,202.85000610351562,194.27000427246094,202.75999450683594,202.75999450683594,68951700,AMD
12,2024-03-13,198.72999572753906,198.8300018310547,192.6999969482422,194.7899932861328,194.7899932861328,70526900,AMD
13,2024-03-14,192.9199981689453,196.92999267578125,184.02999877929688,187.05999755859375,187.05999755859375,84490500,AMD
14,2024-03-15,184.8300018310547,193.8000030517578,184.47999572753906,191.05999755859375,191.05999755859375,95225700,AMD
15,2024-03-18,193.2899932861328,193.5,188.0500030517578,190.64999389648438,190.64999389648438,59306900,AMD
16,2024-03-19,183.16000366210938,185.61000061035156,177.36000061035156,181.4199981689453,181.4199981689453,83509500,AMD
17,2024-03-20,182.02999877929688,182.67999267578125,174.0,179.72999572753906,179.72999572753906,81773100,AMD
18,2024-03-21,185.97000122070312,187.69000244140625,177.66000366210938,178.67999267578125,178.67999267578125,75265600,AMD
19,2024-03-22,177.2100067138672,180.75999450683594,175.0500030517578,179.64999389648438,179.64999389648438,57832100,AMD
20,2024-03-25,172.89999389648438,182.8000030517578,172.0,178.6300048828125,178.6300048828125,71935300,AMD
0,2024-02-26,112.0,112.54000091552734,110.93000030517578,110.97000122070312,110.97000122070312,6342900,ORCL
1,2024-02-27,110.62000274658203,111.51000213623047,109.79000091552734,111.37999725341797,111.37999725341797,6593100,ORCL
2,2024-02-28,111.26000213623047,112.0199966430664,111.0999984741211,111.68000030517578,111.68000030517578,5278300,ORCL
3,2024-02-29,111.68000030517578,112.44000244140625,110.63999938964844,111.68000030517578,111.68000030517578,12193900,ORCL
4,2024-03-01,111.68000030517578,113.94000244140625,111.5199966430664,113.77999877929688,113.77999877929688,7603700,ORCL
5,2024-03-04,113.58000183105469,114.5999984741211,113.38999938964844,114.05999755859375,114.05999755859375,6588100,ORCL
6,2024-03-05,112.81999969482422,113.19999694824219,110.37000274658203,110.94000244140625,110.94000244140625,8242000,ORCL
7,2024-03-06,111.5,113.05000305175781,110.66999816894531,112.2699966430664,112.2699966430664,6706400,ORCL
8,2024-03-07,113.94000244140625,114.80000305175781,112.29000091552734,114.54000091552734,114.54000091552734,7670100,ORCL
9,2024-03-08,114.06999969482422,114.33000183105469,111.54000091552734,112.41999816894531,112.41999816894531,8304100,ORCL
10,2024-03-11,111.61000061035156,114.75,111.18000030517578,114.12999725341797,114.12999725341797,20438300,ORCL
11,2024-03-12,126.26000213623047,129.3699951171875,124.5999984741211,127.54000091552734,127.54000091552734,48536100,ORCL
12,2024-03-13,128.0,128.8000030517578,124.83000183105469,125.5199966430664,125.5199966430664,15870300,ORCL
13,2024-03-14,127.2300033569336,127.80000305175781,124.94000244140625,125.52999877929688,125.52999877929688,10965900,ORCL
14,2024-03-15,124.04000091552734,126.01000213623047,123.55999755859375,125.54000091552734,125.54000091552734,17841600,ORCL
15,2024-03-18,127.19999694824219,128.9499969482422,126.87999725341797,127.80000305175781,127.80000305175781,12231400,ORCL
16,2024-03-19,127.75,129.2100067138672,126.48999786376953,129.19000244140625,129.19000244140625,10221000,ORCL
17,2024-03-20,129.97999572753906,130.69000244140625,128.27000427246094,129.24000549316406,129.24000549316406,8373300,ORCL
18,2024-03-21,130.52000427246094,132.77000427246094,128.9499969482422,129.00999450683594,129.00999450683594,17842400,ORCL
19,2024-03-22,129.00999450683594,129.2100067138672,127.55000305175781,127.79000091552734,127.79000091552734,6655800,ORCL
20,2024-03-25,127.66999816894531,127.66999816894531,126.05000305175781,126.08000183105469,126.08000183105469,7446100,ORCL
0,2024-02-26,187.83999633789062,188.13999938964844,187.2899932861328,187.50999450683594,187.50999450683594,612000,SAP
1,2024-02-27,188.44000244140625,189.8300018310547,188.0500030517578,189.1699981689453,189.1699981689453,786900,SAP
2,2024-02-28,186.99000549316406,187.08999633789062,186.08999633789062,186.6699981689453,186.6699981689453,533600,SAP
3,2024-02-29,187.33999633789062,188.1999969482422,186.1300048828125,187.8699951171875,187.8699951171875,591700,SAP
4,2024-03-01,187.02999877929688,188.57000732421875,186.80999755859375,188.52999877929688,188.52999877929688,641300,SAP
5,2024-03-04,189.36000061035156,191.3300018310547,189.17999267578125,190.82000732421875,190.82000732421875,659300,SAP
6,2024-03-05,191.22999572753906,191.33999633789062,186.58999633789062,187.4600067138672,187.4600067138672,816100,SAP
7,2024-03-06,190.1999969482422,191.77999877929688,189.9600067138672,190.67999267578125,190.67999267578125,599600,SAP
8,2024-03-07,193.25,195.99000549316406,193.1199951171875,195.57000732421875,195.57000732421875,961400,SAP
9,2024-03-08,194.25,194.82000732421875,192.38999938964844,192.99000549316406,192.99000549316406,646800,SAP
10,2024-03-11,188.52000427246094,190.10000610351562,188.3699951171875,189.8300018310547,189.8300018310547,1213400,SAP
11,2024-03-12,191.3000030517578,193.92999267578125,190.6699981689453,193.8300018310547,193.8300018310547,668200,SAP
12,2024-03-13,192.8800048828125,193.02999877929688,191.35000610351562,192.50999450683594,192.50999450683594,676500,SAP
13,2024-03-14,191.9600067138672,192.52000427246094,189.5,190.4499969482422,190.4499969482422,659000,SAP
14,2024-03-15,188.72000122070312,188.85000610351562,187.1999969482422,188.30999755859375,188.30999755859375,756500,SAP
15,2024-03-18,188.60000610351562,189.0399932861328,186.57000732421875,186.77000427246094,186.77000427246094,684500,SAP
16,2024-03-19,187.67999267578125,188.75,187.10000610351562,188.7100067138672,188.7100067138672,442600,SAP
17,2024-03-20,188.77000427246094,190.5399932861328,188.0500030517578,190.3800048828125,190.3800048828125,412400,SAP
18,2024-03-21,192.39999389648438,196.61000061035156,192.07000732421875,194.80999755859375,194.80999755859375,617700,SAP
19,2024-03-22,194.52000427246094,195.9499969482422,193.72000122070312,195.35000610351562,195.35000610351562,533300,SAP
20,2024-03-25,195.14999389648438,196.24000549316406,194.77999877929688,195.27999877929688,195.27999877929688,419500,SAP
0,2024-02-26,94.55000305175781,95.11000061035156,94.33999633789062,94.93000030517578,94.93000030517578,792000,SIEGY
1,2024-02-27,95.30999755859375,95.98999786376953,95.23999786376953,95.83000183105469,95.83000183105469,111800,SIEGY
2,2024-02-28,96.94999694824219,97.66999816894531,96.93000030517578,97.25,97.25,95300,SIEGY
3,2024-02-29,98.98999786376953,99.18000030517578,98.54000091552734,98.86000061035156,98.86000061035156,187300,SIEGY
4,2024-03-01,98.44999694824219,98.44999694824219,97.80000305175781,98.12000274658203,98.12000274658203,122300,SIEGY
5,2024-03-04,98.41000366210938,100.08999633789062,97.22000122070312,97.30000305175781,97.30000305175781,139700,SIEGY
6,2024-03-05,97.44000244140625,97.88999938964844,96.31999969482422,96.81999969482422,96.81999969482422,159900,SIEGY
7,2024-03-06,97.80999755859375,98.33000183105469,97.4800033569336,98.0999984741211,98.0999984741211,76500,SIEGY
8,2024-03-07,98.80999755859375,99.63999938964844,98.62999725341797,99.58000183105469,99.58000183105469,222900,SIEGY
9,2024-03-08,99.56999969482422,100.0,98.9000015258789,99.3499984741211,99.3499984741211,71600,SIEGY
10,2024-03-11,98.30999755859375,98.86000061035156,97.88999938964844,98.5199966430664,98.5199966430664,91400,SIEGY
11,2024-03-12,98.9800033569336,100.0,98.18000030517578,99.9000015258789,99.9000015258789,85700,SIEGY
12,2024-03-13,100.3499984741211,101.69000244140625,100.2300033569336,100.63999938964844,100.63999938964844,142000,SIEGY
13,2024-03-14,101.23999786376953,101.23999786376953,99.38999938964844,99.7699966430664,99.7699966430664,95500,SIEGY
14,2024-03-15,100.97000122070312,101.48999786376953,100.5199966430664,100.79000091552734,100.79000091552734,120200,SIEGY
15,2024-03-18,101.97000122070312,101.97000122070312,99.47000122070312,99.76000213623047,99.76000213623047,89000,SIEGY
16,2024-03-19,93.9800033569336,94.37999725341797,92.83000183105469,94.18000030517578,94.18000030517578,230000,SIEGY
17,2024-03-20,95.7699966430664,97.01000213623047,94.58000183105469,97.01000213623047,97.01000213623047,140300,SIEGY
18,2024-03-21,94.66000366210938,95.13999938964844,94.29000091552734,95.0199966430664,95.0199966430664,103700,SIEGY
19,2024-03-22,94.45999908447266,95.12999725341797,94.25,94.81999969482422,94.81999969482422,78100,SIEGY
20,2024-03-25,94.41999816894531,95.16000366210938,94.2300033569336,94.33999633789062,94.33999633789062,93100,SIEGY
0,2024-02-26,200.02999877929688,200.1999969482422,198.2100067138672,199.19000244140625,198.1011505126953,2028600,HON
1,2024-02-27,199.58999633789062,199.6999969482422,196.9499969482422,198.17999267578125,197.09666442871094,2451800,HON
2,2024-02-28,198.11000061035156,198.92999267578125,197.25,197.57000732421875,196.49000549316406,2664100,HON
3,2024-02-29,198.2899932861328,200.2100067138672,196.6300048828125,198.72999572753906,198.72999572753906,3437300,HON
4,2024-03-01,197.58999633789062,198.94000244140625,196.07000732421875,198.6699981689453,198.6699981689453,2785400,HON
5,2024-03-04,198.42999267578125,199.7899932861328,198.16000366210938,199.24000549316406,199.24000549316406,2148900,HON
6,2024-03-05,199.1300048828125,199.52999877929688,196.6300048828125,197.35000610351562,197.35000610351562,2532200,HON
7,2024-03-06,199.5,202.41000366210938,198.6699981689453,200.5,200.5,2713400,HON
8,2024-03-07,202.2100067138672,203.25999450683594,201.72999572753906,202.61000061035156,202.61000061035156,2447500,HON
9,2024-03-08,203.1300048828125,203.9199981689453,200.4499969482422,200.75,200.75,2139000,HON
10,2024-03-11,201.5800018310547,202.57000732421875,199.1199951171875,200.2899932861328,200.2899932861328,2443200,HON
11,2024-03-12,199.72999572753906,200.25,197.6699981689453,199.1300048828125,199.1300048828125,2938800,HON
12,2024-03-13,199.9499969482422,201.1300048828125,198.83999633789062,199.72999572753906,199.72999572753906,2537600,HON
13,2024-03-14,199.25,199.72999572753906,194.9600067138672,196.35000610351562,196.35000610351562,3838000,HON
14,2024-03-15,196.38999938964844,198.5500030517578,195.89999389648438,197.69000244140625,197.69000244140625,6310100,HON
15,2024-03-18,199.00999450683594,199.00999450683594,196.3800048828125,196.75999450683594,196.75999450683594,2481700,HON
16,2024-03-19,196.75999450683594,199.24000549316406,196.1199951171875,199.0399932861328,199.0399932861328,4524800,HON
17,2024-03-20,198.58999633789062,201.7100067138672,198.3300018310547,201.17999267578125,201.17999267578125,2714400,HON
18,2024-03-21,202.0,203.08999633789062,201.2899932861328,201.3800048828125,201.3800048828125,2811800,HON
19,2024-03-22,201.52000427246094,201.97000122070312,200.08999633789062,200.72999572753906,200.72999572753906,2061300,HON
20,2024-03-25,200.3800048828125,200.7100067138672,198.42999267578125,198.47999572753906,198.47999572753906,1961300,HON
0,2024-02-26,153.66000366210938,155.17999267578125,153.55999755859375,154.77000427246094,154.77000427246094,6149600,GE
1,2024-02-27,154.99000549316406,155.00999450683594,153.10000610351562,153.99000549316406,153.99000549316406,5826300,GE
2,2024-02-28,154.16000366210938,156.91000366210938,153.82000732421875,155.61000061035156,155.61000061035156,6091800,GE
3,2024-02-29,155.99000549316406,157.17999267578125,155.10000610351562,156.88999938964844,156.88999938964844,6526200,GE
4,2024-03-01,157.0,159.32000732421875,156.8699951171875,158.64999389648438,158.64999389648438,6937200,GE
5,2024-03-04,159.3699951171875,161.77000427246094,158.5800018310547,161.00999450683594,161.00999450683594,6705700,GE
6,2024-03-05,161.52000427246094,162.14999389648438,156.5800018310547,157.86000061035156,157.86000061035156,6387600,GE
7,2024-03-06,159.10000610351562,160.97999572753906,158.47000122070312,159.5,159.5,6543300,GE
8,2024-03-07,162.0399932861328,166.72999572753906,161.57000732421875,166.5,166.5,11487500,GE
9,2024-03-08,169.50999450683594,175.80999755859375,167.35000610351562,167.9600067138672,167.9600067138672,16940300,GE
10,2024-03-11,167.08999633789062,168.4199981689453,162.97999572753906,166.55999755859375,166.55999755859375,7453000,GE
11,2024-03-12,167.4499969482422,167.8000030517578,163.92999267578125,167.4600067138672,167.4600067138672,5529600,GE
12,2024-03-13,165.50999450683594,171.0500030517578,165.50999450683594,170.16000366210938,170.16000366210938,6754100,GE
13,2024-03-14,170.25,170.75,165.6300048828125,166.75,166.75,7550500,GE
14,2024-03-15,165.64999389648438,170.5,164.88999938964844,168.88999938964844,168.88999938964844,10584700,GE
15,2024-03-18,168.9600067138672,170.75,168.5800018310547,169.91000366210938,169.91000366210938,4971100,GE
16,2024-03-19,169.80999755859375,173.92999267578125,169.0,173.4600067138672,173.4600067138672,7470700,GE
17,2024-03-20,172.61000061035156,174.77999877929688,172.00999450683594,173.92999267578125,173.92999267578125,5769700,GE
18,2024-03-21,174.6199951171875,177.0500030517578,173.08999633789062,176.63999938964844,176.63999938964844,6297600,GE
19,2024-03-22,176.3000030517578,177.5,175.0800018310547,175.14999389648438,175.14999389648438,5459000,GE
20,2024-03-25,174.66000366210938,175.50999450683594,172.7899932861328,173.49000549316406,173.49000549316406,5018500,GE
0,2024-02-26,89.68000030517578,92.3499984741211,88.9000015258789,89.45999908447266,89.45999908447266,28920100,MU
1,2024-02-27,91.88999938964844,92.75,90.48999786376953,91.8499984741211,91.8499984741211,21422700,MU
2,2024-02-28,90.45999908447266,90.79000091552734,89.30000305175781,89.70999908447266,89.70999908447266,14190700,MU
3,2024-02-29,90.6500015258789,90.83000183105469,88.81999969482422,90.61000061035156,90.61000061035156,17027000,MU
4,2024-03-01,91.91999816894531,96.05999755859375,91.91999816894531,95.1500015258789,95.1500015258789,23430400,MU
5,2024-03-04,96.93000030517578,97.37999725341797,94.62000274658203,95.7699966430664,95.7699966430664,20913200,MU
6,2024-03-05,94.25,95.37000274658203,93.27999877929688,94.47000122070312,94.47000122070312,12887500,MU
7,2024-03-06,95.05000305175781,96.43000030517578,94.55999755859375,95.55999755859375,95.55999755859375,14232400,MU
8,2024-03-07,98.93000030517578,99.69000244140625,97.47000122070312,98.9800033569336,98.9800033569336,24843300,MU
9,2024-03-08,99.87999725341797,101.8499984741211,97.31999969482422,97.62000274658203,97.62000274658203,22353100,MU
10,2024-03-11,95.9000015258789,96.45999908447266,93.52999877929688,94.51000213623047,94.51000213623047,15673300,MU
11,2024-03-12,95.33000183105469,97.5,93.63999938964844,97.41999816894531,97.41999816894531,14993700,MU
12,2024-03-13,95.31999969482422,95.33999633789062,93.0999984741211,94.16000366210938,94.16000366210938,16732600,MU
13,2024-03-14,93.30000305175781,93.44999694824219,90.30000305175781,91.43000030517578,91.43000030517578,16718900,MU
14,2024-03-15,92.4800033569336,94.69999694824219,92.0199966430664,93.25,93.25,29539200,MU
15,2024-03-18,96.81999969482422,97.08000183105469,93.69000244140625,93.77999877929688,93.77999877929688,23140300,MU
16,2024-03-19,92.58000183105469,94.16000366210938,91.0,94.0,94.0,21054700,MU
17,2024-03-20,94.98999786376953,96.68000030517578,93.58999633789062,96.25,96.25,39807400,MU
18,2024-03-21,113.37000274658203,113.5,108.77999877929688,109.8499984741211,109.8499984741211,89554100,MU
19,2024-03-22,109.30999755859375,111.33999633789062,107.05000305175781,110.20999908447266,110.20999908447266,37249900,MU
20,2024-03-25,110.23999786376953,121.41000366210938,110.16000366210938,117.12999725341797,117.12999725341797,55766100,MU
0,2024-02-26,56.689998626708984,57.0,56.5099983215332,56.880001068115234,56.880001068115234,63500,ROBO
1,2024-02-27,57.15999984741211,57.5,57.15999984741211,57.40999984741211,57.40999984741211,42500,ROBO
2,2024-02-28,56.81999969482422,57.11000061035156,56.77000045776367,57.0,57.0,30500,ROBO
3,2024-02-29,57.310001373291016,57.65999984741211,57.150001525878906,57.40999984741211,57.40999984741211,129900,ROBO
4,2024-03-01,57.5,58.45000076293945,57.41999816894531,58.290000915527344,58.290000915527344,79100,ROBO
5,2024-03-04,58.130001068115234,58.41999816894531,58.02000045776367,58.150001525878906,58.150001525878906,56400,ROBO
6,2024-03-05,57.9900016784668,58.05699920654297,57.22999954223633,57.40999984741211,57.40999984741211,128200,ROBO
7,2024-03-06,57.939998626708984,58.69900131225586,57.939998626708984,58.310001373291016,58.310001373291016,54500,ROBO
8,2024-03-07,58.79999923706055,59.2599983215332,58.630001068115234,59.18000030517578,59.18000030517578,157800,ROBO
9,2024-03-08,59.5099983215332,59.74700164794922,58.79999923706055,58.84000015258789,58.84000015258789,39600,ROBO
10,2024-03-11,58.380001068115234,58.540000915527344,58.099998474121094,58.27000045776367,58.27000045776367,165300,ROBO
11,2024-03-12,58.56999969482422,58.86000061035156,58.130001068115234,58.81999969482422,58.81999969482422,62100,ROBO
12,2024-03-13,58.560001373291016,58.584999084472656,58.1609992980957,58.220001220703125,58.220001220703125,67000,ROBO
13,2024-03-14,58.349998474121094,58.349998474121094,57.15999984741211,57.41999816894531,57.41999816894531,67500,ROBO
14,2024-03-15,57.27000045776367,57.59199905395508,57.16999816894531,57.400001525878906,57.400001525878906,55400,ROBO
15,2024-03-18,58.15999984741211,58.15999984741211,57.4900016784668,57.5099983215332,57.5099983215332,117500,ROBO
16,2024-03-19,57.13999938964844,57.65999984741211,57.02000045776367,57.56999969482422,57.56999969482422,31200,ROBO
17,2024-03-20,57.77000045776367,58.34000015258789,57.34000015258789,58.22999954223633,58.22999954223633,141400,ROBO
18,2024-03-21,58.5,58.98099899291992,58.5,58.619998931884766,58.619998931884766,79000,ROBO
19,2024-03-22,58.54999923706055,58.810001373291016,58.27000045776367,58.470001220703125,58.470001220703125,44200,ROBO
20,2024-03-25,58.08000183105469,58.36000061035156,58.0,58.22999954223633,58.22999954223633,165900,ROBO
0,2024-02-26,23.459999084472656,24.238000869750977,23.3700008392334,24.010000228881836,24.010000228881836,8683400,PATH
1,2024-02-27,24.170000076293945,24.34000015258789,23.479999542236328,23.68000030517578,23.68000030517578,10399300,PATH
2,2024-02-28,23.489999771118164,23.75,23.010000228881836,23.360000610351562,23.360000610351562,6763400,PATH
3,2024-02-29,23.84000015258789,23.961999893188477,23.450000762939453,23.75,23.75,9240900,PATH
4,2024-03-01,23.790000915527344,23.81999969482422,23.083999633789062,23.6299991607666,23.6299991607666,6304800,PATH
5,2024-03-04,23.670000076293945,24.0,23.420000076293945,23.65999984741211,23.65999984741211,7147700,PATH
6,2024-03-05,23.059999465942383,23.399999618530273,22.149999618530273,22.420000076293945,22.420000076293945,10968200,PATH
7,2024-03-06,23.020000457763672,23.5,22.65999984741211,23.190000534057617,23.190000534057617,6830500,PATH
8,2024-03-07,23.469999313354492,23.770000457763672,23.329999923706055,23.600000381469727,23.600000381469727,7431600,PATH
9,2024-03-08,23.799999237060547,24.6299991607666,23.5,23.65999984741211,23.65999984741211,9567300,PATH
10,2024-03-11,23.690000534057617,24.690000534057617,23.690000534057617,24.100000381469727,24.100000381469727,9919600,PATH
11,2024-03-12,24.43000030517578,25.045000076293945,23.680999755859375,24.639999389648438,24.639999389648438,12955500,PATH
12,2024-03-13,24.559999465942383,25.329999923706055,24.360000610351562,24.43000030517578,24.43000030517578,24895500,PATH
13,2024-03-14,24.809999465942383,25.46500015258789,22.299999237060547,22.75,22.75,35861500,PATH
14,2024-03-15,22.799999237060547,23.18000030517578,22.604999542236328,22.75,22.75,14148200,PATH
15,2024-03-18,22.850000381469727,23.270000457763672,22.290000915527344,23.059999465942383,23.059999465942383,9937000,PATH
16,2024-03-19,22.540000915527344,23.170000076293945,22.354999542236328,23.1299991607666,23.1299991607666,8234600,PATH
17,2024-03-20,23.170000076293945,23.489999771118164,22.71299934387207,23.31999969482422,23.31999969482422,7059200,PATH
