Date,Ticker,Adj Close,Close,High,Low,Open,Volume,Avg Closing Price
2024-03-07,AI,31.77000046,31.77000046,33,31.74900055,32.63999939,6714800,217.5493435
2024-03-07,AMD,211.3800049,211.3800049,213.8300018,208.2200012,212.5200043,63869000,217.5493435
2024-03-07,AMZN,176.8200073,176.8200073,177.9900055,173.7200012,174.8300018,34063300,217.5493435
2024-03-07,ANSS,339.3699951,339.3699951,340.8800049,335.4100037,338.7099915,339300,217.5493435
2024-03-07,ASML,1047.390015,1047.390015,1056.339966,1014.820007,1015.669983,1580300,217.5493435
2024-03-07,BIDU,97.80999756,97.80999756,98.87999725,96.58000183,98.77999878,3646400,217.5493435
2024-03-07,CDNS,318.0400085,318.0400085,319.8299866,312.6499939,316.0100098,1177200,217.5493435
2024-03-07,CRM,302.0254822,302.4200134,306.769989,301.75,306,6788900,217.5493435
2024-03-07,CRWD,329.6799927,329.6799927,331.8500061,315.2099915,329.75,9729500,217.5493435
2024-03-07,DOCU,53.56000137,53.56000137,54.10499954,52.65000153,52.90999985,8451100,217.5493435
2024-03-07,FTNT,73.06999969,73.06999969,73.33000183,71.19000244,71.94999695,6314300,217.5493435
2024-03-07,GE,132.8810883,132.8810883,133.0646515,128.9465332,129.3216248,14393838,217.5493435
2024-03-07,GOOGL,134.3800049,134.3800049,134.9400024,131.6100006,132.7899933,37738200,217.5493435
2024-03-07,HON,202.6100006,202.6100006,203.2599945,201.7299957,202.2100067,2447500,217.5493435
2024-03-07,IBM,196.5399933,196.5399933,198.7299957,196.1399994,197.5800018,4604500,217.5493435
2024-03-07,INTC,46.15000153,46.15000153,46.41999817,45.18000031,45.54999924,50378200,217.5493435
2024-03-07,KYCCF,488.8753357,489.9500122,504.6700134,476.75,476.75,4500,217.5493435
2024-03-07,META,512.1900024,512.1900024,519.8499756,501.3800049,503.2799988,18586400,217.5493435
2024-03-07,MSFT,409.1400146,409.1400146,409.7799988,402.2399902,406.1199951,18718500,217.5493435
2024-03-07,MU,98.884552,98.98000336,99.69000244,97.47000122,98.93000031,24843300,217.5493435
2024-03-07,NVDA,926.6900024,926.6900024,927.6699829,896.0200195,901.5800171,60811900,217.5493435
2024-03-07,OMRNY,37.93999863,37.93999863,38.90999985,37.77999878,38.34999847,43400,217.5493435
2024-03-07,ORCL,114.5400009,114.5400009,114.8000031,112.2900009,113.9400024,7670100,217.5493435
2024-03-07,PATH,23.60000038,23.60000038,23.77000046,23.32999992,23.46999931,7431600,217.5493435
2024-03-07,PLTR,26.45999908,26.45999908,27.5,26.37999916,27.01000023,117519300,217.5493435
2024-03-07,QCOM,175.7200012,175.7200012,177.5899963,169.4299927,169.6000061,14495100,217.5493435
2024-03-07,ROBO,59.18000031,59.18000031,59.25999832,58.63000107,58.79999924,157800,217.5493435
2024-03-07,SAP,195.5700073,195.5700073,195.9900055,193.1199951,193.25,961400,217.5493435
2024-03-07,SHOP,75.33000183,75.33000183,75.95999908,73.19999695,74.26000214,7592500,217.5493435
2024-03-07,SIEGY,99.58000183,99.58000183,99.63999939,98.62999725,98.80999756,222900,217.5493435
2024-03-07,SNOW,168.4400024,168.4400024,169.1600037,163.7100067,167,9049600,217.5493435
2024-03-07,SNPS,583.3499756,583.3499756,588.1300049,577.9099731,583.1900024,756000,217.5493435
2024-03-07,SPLK,156.3399963,156.3399963,156.5399933,156.25,156.3500061,1619750,217.5493435
2024-03-07,SQ,77.22000122,77.22000122,77.79000092,75.66999817,76.81999969,6906600,217.5493435
2024-03-07,TER,109.9899979,109.9899979,110.5500031,107.0400009,107.2300034,1576700,217.5493435
2024-03-07,TSLA,178.6499939,178.6499939,180.0399933,173.6999969,174.3500061,102129000,217.5493435
2024-03-07,TWLO,61.15999985,61.15999985,61.35499954,58.68999863,59,4960700,217.5493435
2024-03-07,ZM,67.02999878,67.02999878,67.45999908,66.55000305,66.55000305,2483500,217.5493435
2024-03-07,ZS,201.2700043,201.2700043,202.8899994,197.0200043,202.5800018,3349400,217.5493435
2024-03-08,0020.HK,0.8600000143,0.8600000143,0.8700000048,0.8299999833,0.8399999738,260678600,213.4455988
2024-03-08,002230.SZ,50.81000137,50.81000137,51.20000076,49.81999969,50.33000183,54417611,213.4455988
2024-03-08,AAPL,170.7299957,170.7299957,173.6999969,168.9400024,169,76114600,213.4455988
2024-03-08,ADBE,551.6900024,551.6900024,560.4400024,550.5100098,553,2831100,213.4455988
2024-03-08,ADSK,251.8600006,251.8600006,256.0299988,251.6900024,253.7700043,881500,213.4455988
2024-03-08,AI,31.70000076,31.70000076,34.25999832,31.52000046,32.09999847,10140100,213.4455988
2024-03-08,AMD,207.3899994,207.3899994,227.3000031,205.6000061,213.4100037,120592600,213.4455988
2024-03-08,AMZN,175.3500061,175.3500061,178.7899933,174.3300018,176.4400024,37853500,213.4455988
2024-03-08,ANSS,335.1099854,335.1099854,340.1000061,334.1400146,339.3999939,366200,213.4455988
2024-03-08,ASML,994.3300171,994.3300171,1040.209961,993.2299805,1038.880005,1636700,213.4455988
2024-03-08,BIDU,98.26999664,98.26999664,99.76999664,97.98999786,98.20999908,2322300,213.4455988
2024-03-08,CDNS,308.6000061,308.6000061,319,308.5,318.4599915,1311700,213.4455988
2024-03-08,CRM,304.8817444,305.2799988,308.8699951,302.2000122,302.2000122,4849800,213.4455988
2024-03-08,CRWD,322.8500061,322.8500061,341.7399902,322.4100037,331,6013600,213.4455988
2024-03-08,DOCU,55.97000122,55.97000122,58.95999908,54.79000092,58.90000153,14750000,213.4455988
2024-03-08,FTNT,71.34999847,71.34999847,73.5,71.08999634,73.26000214,5277200,213.4455988
2024-03-08,GE,134.0462952,134.0462952,140.3112488,133.5594635,135.2833252,21242234,213.4455988
2024-03-08,GOOGL,135.4100037,135.4100037,138.0899963,134,134.2100067,39343100,213.4455988
2024-03-08,HON,200.75,200.75,203.9199982,200.4499969,203.1300049,2139000,213.4455988
2024-03-08,IBM,195.9499969,195.9499969,197.7700043,194.3800049,196.0599976,3942500,213.4455988
2024-03-08,INTC,44,44,46.63000107,44,46.43999863,54793800,213.4455988
2024-03-08,KYCCF,484.9339905,486,501,482,490,1400,213.4455988
2024-03-08,META,505.9500122,505.9500122,523.5700073,499.3500061,514.1900024,18575200,213.4455988
2024-03-08,MSFT,406.2200012,406.2200012,410.4200134,404.3299866,407.9599915,17971700,213.4455988
2024-03-08,MU,97.52586365,97.62000275,101.8499985,97.31999969,99.87999725,22353100,213.4455988
2024-03-08,NVDA,875.2800293,875.2800293,974,865.0599976,951.3800049,113299600,213.4455988
2024-03-08,OMRNY,38.15000153,38.15000153,38.93999863,38.15000153,38.81000137,18100,213.4455988
2024-03-08,ORCL,112.4199982,112.4199982,114.3300018,111.5400009,114.0699997,8304100,213.4455988
2024-03-08,PATH,23.65999985,23.65999985,24.62999916,23.5,23.79999924,9567300,213.4455988
2024-03-08,PLTR,26.04000092,26.04000092,27.28000069,25.80999947,27.19000053,83969300,213.4455988
2024-03-08,QCOM,170.5700073,170.5700073,175.4700012,170.5399933,174.8200073,11306700,213.4455988
2024-03-08,ROBO,58.84000015,58.84000015,59.74700165,58.79999924,59.50999832,39600,213.4455988
2024-03-08,SAP,192.9900055,192.9900055,194.8200073,192.3899994,194.25,646800,213.4455988
2024-03-08,SHOP,76.16000366,76.16000366,79.58000183,76.08000183,76.08000183,10437000,213.4455988
2024-03-08,SIEGY,99.34999847,99.34999847,100,98.90000153,99.56999969,71600,213.4455988
2024-03-08,SNOW,162.3999939,162.3999939,169.8399963,161.6300049,169.2899933,9342400,213.4455988
2024-03-08,SNPS,571.289978,571.289978,586.2600098,569.5599976,585.2600098,724100,213.4455988
2024-03-08,SPLK,156.4499969,156.4499969,156.5,156.2749939,156.3300018,1592427,213.4455988
2024-03-08,SQ,80.73999786,80.73999786,81.84999847,77.5,77.94999695,12861900,213.4455988
2024-03-08,TER,106.1200027,106.1200027,110.9199982,106.0800018,110.5599976,1632200,213.4455988
2024-03-08,TSLA,175.3399963,175.3399963,182.7299957,174.6999969,181.5,85315300,213.4455988
2024-03-08,TWLO,61.86000061,61.86000061,63.09000015,61.36500168,61.41999817,3697200,213.4455988
2024-03-08,ZM,67.16000366,67.16000366,68.28600311,67.15000153,67.66000366,2982200,213.4455988
2024-03-08,ZS,198.6900024,198.6900024,204.5500031,197.8800049,201.1399994,2840700,213.4455988
2024-03-11,0020.HK,0.9100000262,0.9100000262,0.9100000262,0.8600000143,0.8700000048,356144941,211.4074753
2024-03-11,002230.SZ,51.49000168,51.49000168,51.68999863,49.59999847,50.00999832,55015958,211.4074753
2024-03-11,AAPL,172.75,172.75,174.3800049,172.0500031,172.9400024,60139500,211.4074753
2024-03-11,ADBE,560.4199829,560.4199829,562.6900024,551.0200195,552.4500122,2857800,211.4074753
2024-03-11,ADSK,258.2600098,258.2600098,259.1099854,251.3800049,252.3099976,1469200,211.4074753
2024-03-11,AI,30.87000084,30.87000084,32.18899918,30.80999947,31.5,4776400,211.4074753
2024-03-11,AMD,198.3899994,198.3899994,203.5500031,196.6999969,203.0099945,73098600,211.4074753
2024-03-11,AMZN,171.9600067,171.9600067,174.4700012,171.4700012,174.3099976,28484800,211.4074753
2024-03-11,ANSS,333.5700073,333.5700073,335.9200134,330.6000061,335.6799927,263500,211.4074753
2024-03-11,ASML,962.6699829,962.6699829,981.0300293,957.5,979.5,1432100,211.4074753
2024-03-11,BIDU,101.2900009,101.2900009,102.5100021,100.0699997,100.3000031,3297700,211.4074753
2024-03-11,CDNS,305.7399902,305.7399902,307.4400024,301.1199951,306.9700012,1119500,211.4074753
2024-03-11,CRM,305.6007996,306,307.6099854,300.25,302.6400146,4895500,211.4074753
2024-03-11,CRWD,317.3699951,317.3699951,323.5,316,319.1499939,3292000,211.4074753
2024-03-11,DOCU,57.97999954,57.97999954,58.52000046,56.02000046,56.20999908,7138900,211.4074753
2024-03-11,FTNT,71.45999908,71.45999908,71.80000305,69.91000366,70.93000031,3139300,211.4074753
2024-03-11,GE,132.9289703,132.9289703,134.4134064,130.0718231,133.3519592,9338609,211.4074753
2024-03-11,GOOGL,137.6699982,137.6699982,139.1000061,136.1300049,136.1300049,32437800,211.4074753
2024-03-11,HON,200.2899933,200.2899933,202.5700073,199.1199951,201.5800018,2443200,211.4074753
2024-03-11,IBM,191.7299957,191.7299957,195.3800049,190.8800049,195.0899963,4725100,211.4074753
2024-03-11,INTC,44.86000061,44.86000061,44.93000031,43.65999985,43.86999893,35051000,211.4074753
2024-03-11,KYCCF,475.9537354,477,481.75,465.8999939,465.8999939,2700,211.4074753
2024-03-11,META,483.5899963,483.5899963,497.3200073,476,497.0100098,20428300,211.4074753
2024-03-11,MSFT,404.519989,404.519989,405.6799927,401.2600098,403.7600098,16120800,211.4074753
2024-03-11,MU,94.41886139,94.51000214,96.45999908,93.52999878,95.90000153,15673300,211.4074753
2024-03-11,NVDA,857.7399902,857.7399902,887.9699707,841.6599731,864.289978,67836400,211.4074753
2024-03-11,OMRNY,37.56999969,37.56999969,37.61999893,37.25,37.34999847,24500,211.4074753
2024-03-11,ORCL,114.1299973,114.1299973,114.75,111.1800003,111.6100006,20438300,211.4074753
2024-03-11,PATH,24.10000038,24.10000038,24.69000053,23.69000053,23.69000053,9919600,211.4074753
2024-03-11,PLTR,25.35000038,25.35000038,26.82999992,25.29000092,25.88999939,60829300,211.4074753
2024-03-11,QCOM,171.1199951,171.1199951,171.9799957,168.1199951,169,7256300,211.4074753
2024-03-11,ROBO,58.27000046,58.27000046,58.54000092,58.09999847,58.38000107,165300,211.4074753
2024-03-11,SAP,189.8300018,189.8300018,190.1000061,188.3699951,188.5200043,1213400,211.4074753
2024-03-11,SHOP,74.97000122,74.97000122,76.29000092,74.44000244,75.59999847,5191200,211.4074753
2024-03-11,SIEGY,98.51999664,98.51999664,98.86000061,97.88999939,98.30999756,91400,211.4074753
2024-03-11,SNOW,162.2899933,162.2899933,162.9799957,160.3999939,161.4199982,6026100,211.4074753
2024-03-11,SNPS,565.3200073,565.3200073,567.7199707,555.4899902,562.9899902,656400,211.4074753
2024-03-11,SPLK,156.5,156.5,156.6399994,156.3800049,156.3800049,1924728,211.4074753
2024-03-11,SQ,81.52999878,81.52999878,83.83000183,80.84200287,81.5,10344800,211.4074753
2024-03-11,TER,106.3499985,106.3499985,106.5999985,104.5599976,105.8099976,1565600,211.4074753
2024-03-11,TSLA,177.7700043,177.7700043,182.8699951,174.8000031,175.4499969,85391500,211.4074753
2024-03-11,TWLO,61.91999817,61.91999817,63.02000046,61.23500061,61.68999863,2816100,211.4074753
2024-03-11,ZM,69.68000031,69.68000031,70.26000214,67.12999725,67.19000244,4434000,211.4074753
2024-03-11,ZS,200.7400055,200.7400055,201.8500061,195.6609955,196.6999969,1825900,211.4074753
2024-03-12,0020.HK,0.9200000167,0.9200000167,0.9300000072,0.8999999762,0.9200000167,380409512,216.1662999
2024-03-12,002230.SZ,50.79000092,50.79000092,51.93000031,50.47999954,51.79999924,50519038,216.1662999
2024-03-12,AAPL,173.2299957,173.2299957,174.0299988,171.0099945,173.1499939,59825400,216.1662999
2024-03-12,ADBE,579.1400146,579.1400146,579.789978,562.5999756,568.5999756,3469200,216.1662999
2024-03-12,ADSK,262.7799988,262.7799988,264.0899963,258.3900146,258.8500061,1437900,216.1662999
2024-03-12,AI,30.68000031,30.68000031,31.38999939,29.72999954,31.38999939,5079100,216.1662999
2024-03-12,AMD,202.7599945,202.7599945,202.8500061,194.2700043,200.5200043,68951700,216.1662999
2024-03-12,AMZN,175.3899994,175.3899994,176.7599945,171.9799957,173.5,36610600,216.1662999
2024-03-12,ANSS,337.730011,337.730011,337.9899902,333.1300049,333.1300049,261000,216.1662999
2024-03-12,ASML,984.289978,984.289978,984.9899902,950.4799805,966.7999878,1165200,216.1662999
2024-03-12,BIDU,105.2699966,105.2699966,105.5500031,102.5999985,103.2399979,4533200,216.1662999
2024-03-12,CDNS,311.2799988,311.2799988,312.9299927,305.6000061,308.980011,1357000,216.1662999
